id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1488954219440881665,LenaOhm,@aen_weh Auch von mir ein herzliches Willkommen beim 140. Relichat.,Wed Feb 02 19:15:24 +0000 2022,02/02/2022 19:15:24,,,1295302383665373185,aen_weh,1339230187,1488952910738296836,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1144862111073484800/cqHgZp7m_normal.jpg,331,197,"Düsseldorf, Deutschland",http://twitter.com/LenaOhm/statuses/1488954219440881665,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""aen_weh"",""name"":""Niels Winkelmann"",""id"":1295302383665373200,""id_str"":""1295302383665373185"",""indices"":[0,8]}],""urls"":[]}"
1488954077207744512,WakefieldDavid,RT @relichat: F1: Wie hast du Erklärvideos bisher in deinem Unterricht oder deiner Gemeindearbeit eingesetzt und welche Erfahrungen hast du gemacht? #relichat,Wed Feb 02 19:14:50 +0000 2022,02/02/2022 19:14:50,,,,,318384233,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1382741174037909505/bAH9l7pQ_normal.jpg,1377,781,"Zürich/Luzern, Schweiz",http://twitter.com/WakefieldDavid/statuses/1488954077207744512,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""relichat"",""name"":""relichat"",""id"":834690994650148900,""id_str"":""834690994650148864"",""indices"":[3,12]}],""urls"":[]}"
1488954012758163458,weltentochter,@Tobias_Henze An welcher Stelle im Lernprozess haben sie dir bisher am besten „gefallen“ / waren am zielführendsten? #relichat,Wed Feb 02 19:14:34 +0000 2022,02/02/2022 19:14:34,,,157944391,Tobias_Henze,46194996,1488953373298724869,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1480278207211388930/5hNA-Yaj_normal.jpg,1764,459,"Hildesheim, Deutschland",http://twitter.com/weltentochter/statuses/1488954012758163458,"{""hashtags"":[{""text"":""relichat"",""indices"":[117,126]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Tobias_Henze"",""name"":""Tobias Henze"",""id"":157944391,""id_str"":""157944391"",""indices"":[0,13]}],""urls"":[]}"
1488953915039260676,WakefieldDavid,"RT @relichat: Willkommen zum 140. #relichat! Heute geht es um Erklärvideos - zu diesen Thema gibt es passend dann auch morgen einen relilab Talk!
Moderieren werden für euch heute Abend @weltentochter und @LenaOhm https://t.co/r3YybCYfXU",Wed Feb 02 19:14:11 +0000 2022,02/02/2022 19:14:11,,,,,318384233,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1382741174037909505/bAH9l7pQ_normal.jpg,1377,781,"Zürich/Luzern, Schweiz",http://twitter.com/WakefieldDavid/statuses/1488953915039260676,"{""hashtags"":[{""text"":""relichat"",""indices"":[34,43]}],""symbols"":[],""user_mentions"":[{""screen_name"":""relichat"",""name"":""relichat"",""id"":834690994650148900,""id_str"":""834690994650148864"",""indices"":[3,12]}],""urls"":[]}"
1488953838128218119,Sarah22631535,"A1: zur Vertiefung oder Ergebnissicherung, heute zur Theodizee #relichat",Wed Feb 02 19:13:53 +0000 2022,02/02/2022 19:13:53,,,,,1309836627347472384,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1381227435019108352/z2dmoGdN_normal.jpg,37,73,,http://twitter.com/Sarah22631535/statuses/1488953838128218119,"{""hashtags"":[{""text"":""relichat"",""indices"":[63,72]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488953696021012485,Jutta_Wa,"@mike_graf Joa ... Mir erschließt sich oft icht, was ich da erklären soll, da ich eher Lernprozesse über Austausch und Diskussion anbahne. Und selbst wenn ich was zu erklären hab, mach ich i.d.R. kein Video, weil es sich im Prozess kurzfristig ergibt (dann keine Zeit). #relichat",Wed Feb 02 19:13:19 +0000 2022,02/02/2022 19:13:19,,,47297769,mike_graf,1227263868168232960,1488952840622125056,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1421411546694029313/Zi43YLhE_normal.jpg,263,742,,http://twitter.com/Jutta_Wa/statuses/1488953696021012485,"{""hashtags"":[{""text"":""relichat"",""indices"":[270,279]}],""symbols"":[],""user_mentions"":[{""screen_name"":""mike_graf"",""name"":""Ⓜⓘⓒⓗⓐⓔⓛ Ⓖⓡⓐⓕ"",""id"":47297769,""id_str"":""47297769"",""indices"":[0,10]}],""urls"":[]}"
1488953686739111936,mike_graf,"A1: wenn SuS die Menschenrechte erklären und sie einem in ihrer Sprache näher bringen, ist das was völlig anderes als z. B.  Ein hefteintrag.  #relichat",Wed Feb 02 19:13:16 +0000 2022,02/02/2022 19:13:16,,,,,47297769,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1071369306544504832/1H6SiKyM_normal.jpg,1768,331,,http://twitter.com/mike_graf/statuses/1488953686739111936,"{""hashtags"":[{""text"":""relichat"",""indices"":[143,152]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488953672096792579,BerndUltermann,Zu A1: Ich möchte direkt mit einer Gegenfrage einsteigen: Was für eine Art Erklärvideos meinen wir und welche überzeugen euch inhaltlich am meisten? #relichat,Wed Feb 02 19:13:13 +0000 2022,02/02/2022 19:13:13,,,,,1483884953582645256,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1488951476412108805/Xi3NVXtg_normal.jpg,8,99,"Trier, Deutschland",http://twitter.com/BerndUltermann/statuses/1488953672096792579,"{""hashtags"":[{""text"":""relichat"",""indices"":[149,158]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488953666782515207,weltentochter,"@LenaOhm Inwiefern hätten die Videos etwas erklären sollen? Also, hätte die Bibelstelle als solche ausgelegt werden sollen oder was wäre der Kern gewesen? Und in welcher Form hätte das gefilmt werden sollen? #relichat",Wed Feb 02 19:13:12 +0000 2022,02/02/2022 19:13:12,,,1339230187,LenaOhm,46194996,1488952861446656000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1480278207211388930/5hNA-Yaj_normal.jpg,1764,459,"Hildesheim, Deutschland",http://twitter.com/weltentochter/statuses/1488953666782515207,"{""hashtags"":[{""text"":""relichat"",""indices"":[208,217]}],""symbols"":[],""user_mentions"":[{""screen_name"":""LenaOhm"",""name"":""Lena Ohm"",""id"":1339230187,""id_str"":""1339230187"",""indices"":[0,8]}],""urls"":[]}"
1488953645664198658,aen_weh,"A1: Ich arbeite gerne und viel mit Erklärvideos, egal ob ich selbst welche erstelle, sie von SuS erstellen lasse oder bei https://t.co/RvWLq4fBLT kuratiere.
#relichat",Wed Feb 02 19:13:07 +0000 2022,02/02/2022 19:13:07,,,,,1295302383665373185,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1304188007709315077/k6yyWSFG_normal.jpg,684,350,"Niedersachsen, Deutschland",http://twitter.com/aen_weh/statuses/1488953645664198658,"{""hashtags"":[{""text"":""relichat"",""indices"":[157,166]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/RvWLq4fBLT"",""expanded_url"":""http://wirlernenonline.de"",""display_url"":""wirlernenonline.de"",""indices"":[122,145]}]}"
1488953373298724869,Tobias_Henze,"A1: Bisher habe ich nur ""fremde"" Erzählvideos eingesetzt. Als Einstieg, Erarbeitung, Überprüfung. Erfahrungen waren ganz gut, aber auch eher gering... :-D #relichat",Wed Feb 02 19:12:02 +0000 2022,02/02/2022 19:12:02,,,,,157944391,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1289584648524312576/zmRHrlnW_normal.jpg,972,1381,"Niedersachsen, Deutschland",http://twitter.com/Tobias_Henze/statuses/1488953373298724869,"{""hashtags"":[{""text"":""relichat"",""indices"":[155,164]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488953231032168451,LenaOhm,"@Julelernt_lehrt Jule, wie schön, dass du dich für uns quasi ""zerreißt"". Ohne dich wäre dieser #relichat aber auch nicht komplett gewesen. Du hast so viele tolle Ansätze zum Thema Erklärvideo, darauf können wir nicht verzichten.",Wed Feb 02 19:11:28 +0000 2022,02/02/2022 19:11:28,,,1270116303337132032,Julelernt_lehrt,1339230187,1488951603600277513,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1144862111073484800/cqHgZp7m_normal.jpg,331,197,"Düsseldorf, Deutschland",http://twitter.com/LenaOhm/statuses/1488953231032168451,"{""hashtags"":[{""text"":""relichat"",""indices"":[95,104]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Julelernt_lehrt"",""name"":""Julelernt_lehrt NDS"",""id"":1270116303337132000,""id_str"":""1270116303337132032"",""indices"":[0,16]}],""urls"":[]}"
1488953107308503045,weltentochter,"@Jutta_Wa Hallo Jutta! Ein Erklärvideo haben wir leider nicht parat, aber vielleicht hilft der #relichat ja schon ein wenig weiter. Sonst gäbe es noch das Lernmodul im #relilab und morgen den Talk dazu: https://t.co/2EmKt13PG2",Wed Feb 02 19:10:58 +0000 2022,02/02/2022 19:10:58,,,1227263868168232960,Jutta_Wa,46194996,1488952494290083841,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1480278207211388930/5hNA-Yaj_normal.jpg,1764,459,"Hildesheim, Deutschland",http://twitter.com/weltentochter/statuses/1488953107308503045,"{""hashtags"":[{""text"":""relichat"",""indices"":[95,104]},{""text"":""relilab"",""indices"":[168,176]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Jutta_Wa"",""name"":""🔴🔴🔴 Jutta Wagner • NRW • EKiR🔴🔴🔴"",""id"":1227263868168233000,""id_str"":""1227263868168232960"",""indices"":[0,9]}],""urls"":[{""url"":""https://t.co/2EmKt13PG2"",""expanded_url"":""https://relilab.org/erklaerfilme/"",""display_url"":""relilab.org/erklaerfilme/"",""indices"":[203,226]}]}"
1488953056457035777,WakefieldDavid,"Guten Abend #relichat. Freue mich auf den Austausch und die Ideen. Bin heute selbst eher lesen dabei. Zu mir: David, Studienleiter am @RPILuzern der @UniLuzern.",Wed Feb 02 19:10:46 +0000 2022,02/02/2022 19:10:46,,,,,318384233,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1382741174037909505/bAH9l7pQ_normal.jpg,1377,781,"Zürich/Luzern, Schweiz",http://twitter.com/WakefieldDavid/statuses/1488953056457035777,"{""hashtags"":[{""text"":""relichat"",""indices"":[12,21]}],""symbols"":[],""user_mentions"":[{""screen_name"":""RPILuzern"",""name"":""Religionspädagogisches Insitut, Uni Luzern"",""id"":2319056958,""id_str"":""2319056958"",""indices"":[134,144]},{""screen_name"":""UniLuzern"",""name"":""Universität Luzern"",""id"":198121440,""id_str"":""198121440"",""indices"":[149,159]}],""urls"":[]}"
1488952910738296836,aen_weh,"Lieber #relichat, ich bin heute auch mal wieder da: Niels Winkelmann, Gymnasiallehrer aus Wilhelmshaven.",Wed Feb 02 19:10:11 +0000 2022,02/02/2022 19:10:11,,,,,1295302383665373185,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1304188007709315077/k6yyWSFG_normal.jpg,684,350,"Niedersachsen, Deutschland",http://twitter.com/aen_weh/statuses/1488952910738296836,"{""hashtags"":[{""text"":""relichat"",""indices"":[7,16]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488952861513838593,relichat,F1: Wie hast du Erklärvideos bisher in deinem Unterricht oder deiner Gemeindearbeit eingesetzt und welche Erfahrungen hast du gemacht? #relichat,Wed Feb 02 19:10:00 +0000 2022,02/02/2022 19:10:00,,,,,834690994650148864,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1178677183637856256/xwLpN3qu_normal.jpg,1199,2,"Deutschland,Österreich,Schweiz",http://twitter.com/relichat/statuses/1488952861513838593,"{""hashtags"":[{""text"":""relichat"",""indices"":[135,144]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488952861446656000,LenaOhm,"A1: Corona hat das Gemeinde-Projekt leider gekillt, aber der Plan war es, mit den Konfis kleine Erklävideos zu den entscheidenden Bibelstellen ihres Vorstellungsgottesdienstes zu erstellen. #relichat",Wed Feb 02 19:10:00 +0000 2022,02/02/2022 19:10:00,,,,,1339230187,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1144862111073484800/cqHgZp7m_normal.jpg,331,197,"Düsseldorf, Deutschland",http://twitter.com/LenaOhm/statuses/1488952861446656000,"{""hashtags"":[{""text"":""relichat"",""indices"":[190,199]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488952609851383814,relichat,"Okay, gleich geht es los mit den Fragen! #relichat",Wed Feb 02 19:09:00 +0000 2022,02/02/2022 19:09:00,,,,,834690994650148864,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1178677183637856256/xwLpN3qu_normal.jpg,1199,2,"Deutschland,Österreich,Schweiz",http://twitter.com/relichat/statuses/1488952609851383814,"{""hashtags"":[{""text"":""relichat"",""indices"":[41,50]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488952494290083841,Jutta_Wa,"Hallo #relichat, Jutta Wagner hier, Kreis Heinsberg, ER an Gy und Ge. Bräuchte ein Erklärvideo zu Erklärvideos im RU. 😉",Wed Feb 02 19:08:32 +0000 2022,02/02/2022 19:08:32,,,,,1227263868168232960,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1421411546694029313/Zi43YLhE_normal.jpg,263,742,,http://twitter.com/Jutta_Wa/statuses/1488952494290083841,"{""hashtags"":[{""text"":""relichat"",""indices"":[6,15]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488952118597857281,BerndUltermann,"Guten Abend,
mein Name ist Bernd. Ich bin Gymnasiallehrer in Trier und ich freue mich auf heute auf Impressionen im Bereich Religion und Bildung! #relichat",Wed Feb 02 19:07:03 +0000 2022,02/02/2022 19:07:03,,,,,1483884953582645256,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1488951476412108805/Xi3NVXtg_normal.jpg,8,99,"Trier, Deutschland",http://twitter.com/BerndUltermann/statuses/1488952118597857281,"{""hashtags"":[{""text"":""relichat"",""indices"":[146,155]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488952027963179013,BjoernUkermann,"Amen Freunde, mein Name ist Björn und ich mag den Relichat sehr görn (Entschuldigung, der musste sein). Ich bin Hauptschullehrer in Bayreuth und liebe meinen Beruf (Reli, Philosophie und Mathe). #relichat",Wed Feb 02 19:06:41 +0000 2022,02/02/2022 19:06:41,,,,,1483889779674693635,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1488964787266588676/kBKaux4M_normal.jpg,3,10,Bayreuth,http://twitter.com/BjoernUkermann/statuses/1488952027963179013,"{""hashtags"":[{""text"":""relichat"",""indices"":[195,204]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488952008187027469,mike_graf,Ebenfalls guten Abend an alle #relichat,Wed Feb 02 19:06:36 +0000 2022,02/02/2022 19:06:36,,,,,47297769,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1071369306544504832/1H6SiKyM_normal.jpg,1768,331,,http://twitter.com/mike_graf/statuses/1488952008187027469,"{""hashtags"":[{""text"":""relichat"",""indices"":[30,39]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488951619945480194,MJatbottle,"Hallo ich bin Lehrerin für Religion, Deutsch und Mathematik an einer GS/GMS in Karlsruhe #relichat https://t.co/Pv2LdguWxG",Wed Feb 02 19:05:04 +0000 2022,02/02/2022 19:05:04,,,,,990332613553422338,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1429730998921596930/Qx4xMdo4_normal.jpg,794,919,"Baden-Württemberg, Deutschland",http://twitter.com/MJatbottle/statuses/1488951619945480194,"{""hashtags"":[{""text"":""relichat"",""indices"":[89,98]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1488951616560672800,""id_str"":""1488951616560672773"",""indices"":[99,122],""media_url"":""http://pbs.twimg.com/media/FKnRm0DXsAUSB-v.png"",""media_url_https"":""https://pbs.twimg.com/media/FKnRm0DXsAUSB-v.png"",""url"":""https://t.co/Pv2LdguWxG"",""display_url"":""pic.twitter.com/Pv2LdguWxG"",""expanded_url"":""https://twitter.com/MJatbottle/status/1488951619945480194/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":421,""h"":421,""resize"":""fit""},""small"":{""w"":421,""h"":421,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":421,""h"":421,""resize"":""fit""}}}]}"
1488951603600277513,Julelernt_lehrt,"Hallo liebe #relichat- Community, hier ist Jule, D/ev. Rel. am Gym aus NDS - ich bin wahrscheinlich wieder an zwei Orten gleichzeitig, aber TweetDeck ist ja dein Freund und Helfer.",Wed Feb 02 19:05:00 +0000 2022,02/02/2022 19:05:00,,,,,1270116303337132032,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1418900030874918916/Kfto7NLD_normal.jpg,1766,1164,"Celle, Deutschland",http://twitter.com/Julelernt_lehrt/statuses/1488951603600277513,"{""hashtags"":[{""text"":""relichat"",""indices"":[12,21]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488951440978714629,Sarah22631535,"#relichat Sarah aus Heidelberg, Reli und Geschichte",Wed Feb 02 19:04:21 +0000 2022,02/02/2022 19:04:21,,,,,1309836627347472384,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1381227435019108352/z2dmoGdN_normal.jpg,37,73,,http://twitter.com/Sarah22631535/statuses/1488951440978714629,"{""hashtags"":[{""text"":""relichat"",""indices"":[0,9]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488951352986423312,Tobias_Henze,"Guten Abend!
Tobias, Lehrer für Religion und Geschichte aus Niedersachsen. Nebenbei noch essend. Langer Tag.... #relichat",Wed Feb 02 19:04:00 +0000 2022,02/02/2022 19:04:00,,,,,157944391,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1289584648524312576/zmRHrlnW_normal.jpg,972,1381,"Niedersachsen, Deutschland",http://twitter.com/Tobias_Henze/statuses/1488951352986423312,"{""hashtags"":[{""text"":""relichat"",""indices"":[112,121]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488951352986423312,Tobias_Henze,"Guten Abend!
Tobias, Lehrer für Religion und Geschichte aus Niedersachsen. Nebenbei noch essend. Langer Tag.... #relichat",Wed Feb 02 19:04:00 +0000 2022,02/02/2022 19:04:00,,,,,157944391,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1289584648524312576/zmRHrlnW_normal.jpg,972,1381,"Niedersachsen, Deutschland",http://twitter.com/Tobias_Henze/statuses/1488951352986423312,"{""hashtags"":[{""text"":""relichat"",""indices"":[112,121]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488951036068958214,weltentochter,"Guten Abend #relichat! Heute Abend unter anderem mit mir in der Moderation, neben mir die großartige @LenaOhm - ich freue mich auf die eine Stunde Austausch! 

(Ach so. Ich bin Elena, BbS-Lehrerin für Drucktechnik/Mediengestaltung und (ev.) Religion aus Niedersachsen.)",Wed Feb 02 19:02:45 +0000 2022,02/02/2022 19:02:45,,,,,46194996,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1480278207211388930/5hNA-Yaj_normal.jpg,1764,459,"Hildesheim, Deutschland",http://twitter.com/weltentochter/statuses/1488951036068958214,"{""hashtags"":[{""text"":""relichat"",""indices"":[12,21]}],""symbols"":[],""user_mentions"":[{""screen_name"":""LenaOhm"",""name"":""Lena Ohm"",""id"":1339230187,""id_str"":""1339230187"",""indices"":[101,109]}],""urls"":[]}"
1488950848667283456,relichat,Wie immer zu Beginn des #relichat bitten wir euch zunächst um eine Vorstellung: Wer ist heute alles mit dabei?,Wed Feb 02 19:02:00 +0000 2022,02/02/2022 19:02:00,,,,,834690994650148864,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1178677183637856256/xwLpN3qu_normal.jpg,1199,2,"Deutschland,Österreich,Schweiz",http://twitter.com/relichat/statuses/1488950848667283456,"{""hashtags"":[{""text"":""relichat"",""indices"":[24,33]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1488950842438860802,cecilia6881,"Lieber #relichat - es passt zwar nicht zum heutigen Thema und leider muss ich noch Korrekturen fertigmachen und bin drum nicht dabei... doch hättet ihr trotzdem ein paar Ideen/Links für mich, bitte? Ich wäre euch sehr sehr dankbar! 🙏
Siehe Tweet!👇 https://t.co/NYxm3ymePf",Wed Feb 02 19:01:58 +0000 2022,02/02/2022 19:01:58,,,,,834435826771705857,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1179069213132165120/Kx9kJ51N_normal.jpg,234,632,Österreich,http://twitter.com/cecilia6881/statuses/1488950842438860802,"{""hashtags"":[{""text"":""relichat"",""indices"":[7,16]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/NYxm3ymePf"",""expanded_url"":""https://twitter.com/cecilia6881/status/1487752003354861570"",""display_url"":""twitter.com/cecilia6881/st…"",""indices"":[248,271]}]}"
1488950596891824134,relichat,"Eine Übersicht aller Fragen ohne all die Tweets dazwischen, findest du unter https://t.co/JaQgoSDGuD und 
@relichat. #relichat",Wed Feb 02 19:01:00 +0000 2022,02/02/2022 19:01:00,,,,,834690994650148864,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1178677183637856256/xwLpN3qu_normal.jpg,1199,2,"Deutschland,Österreich,Schweiz",http://twitter.com/relichat/statuses/1488950596891824134,"{""hashtags"":[{""text"":""relichat"",""indices"":[117,126]}],""symbols"":[],""user_mentions"":[{""screen_name"":""relichat"",""name"":""relichat"",""id"":834690994650148900,""id_str"":""834690994650148864"",""indices"":[106,115]}],""urls"":[{""url"":""https://t.co/JaQgoSDGuD"",""expanded_url"":""http://relichat.org"",""display_url"":""relichat.org"",""indices"":[77,100]}]}"
1488950540511948803,relichat,"RT @ReliLab: Mittwoch, 02.02.2022, 20.00-21.00 Uhr
Der 140. #relichat zum Thema Erklärvideos mit @weltentochter &amp; @LenaOhm . Alle Fragen gibt es hier: https://t.co/5CiwiwGFu8",Wed Feb 02 19:00:46 +0000 2022,02/02/2022 19:00:46,,,,,834690994650148864,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1178677183637856256/xwLpN3qu_normal.jpg,1199,2,"Deutschland,Österreich,Schweiz",http://twitter.com/relichat/statuses/1488950540511948803,"{""hashtags"":[{""text"":""relichat"",""indices"":[60,69]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ReliLab"",""name"":""ReliLab"",""id"":1334076065837437000,""id_str"":""1334076065837436929"",""indices"":[3,11]},{""screen_name"":""weltentochter"",""name"":""Elena G. | NDS"",""id"":46194996,""id_str"":""46194996"",""indices"":[97,111]},{""screen_name"":""LenaOhm"",""name"":""Lena Ohm"",""id"":1339230187,""id_str"":""1339230187"",""indices"":[118,126]}],""urls"":[]}"
1488950353882058755,LenaOhm,Meine Premiere heute: Zum ersten Mal melde ich mich für den #relichat aus NRW. Ich bin Multimedia-Journalistin und habe lange Erklärvideos für Planet Wissen und Co realisiert. Heute darf ich mit der zauberhaften @weltentochter moderieren und freue mich schon auf den Austausch.,Wed Feb 02 19:00:02 +0000 2022,02/02/2022 19:00:02,,,,,1339230187,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1144862111073484800/cqHgZp7m_normal.jpg,331,197,"Düsseldorf, Deutschland",http://twitter.com/LenaOhm/statuses/1488950353882058755,"{""hashtags"":[{""text"":""relichat"",""indices"":[60,69]}],""symbols"":[],""user_mentions"":[{""screen_name"":""weltentochter"",""name"":""Elena G. | NDS"",""id"":46194996,""id_str"":""46194996"",""indices"":[212,226]}],""urls"":[]}"
1488950351697002501,relichat,"Willkommen zum 140. #relichat! Heute geht es um Erklärvideos - zu diesen Thema gibt es passend dann auch morgen einen relilab Talk!
Moderieren werden für euch heute Abend @weltentochter und @LenaOhm https://t.co/r3YybCYfXU",Wed Feb 02 19:00:01 +0000 2022,02/02/2022 19:00:01,,,,,834690994650148864,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1178677183637856256/xwLpN3qu_normal.jpg,1199,2,"Deutschland,Österreich,Schweiz",http://twitter.com/relichat/statuses/1488950351697002501,"{""hashtags"":[{""text"":""relichat"",""indices"":[20,29]}],""symbols"":[],""user_mentions"":[{""screen_name"":""weltentochter"",""name"":""Elena G. | NDS"",""id"":46194996,""id_str"":""46194996"",""indices"":[171,185]},{""screen_name"":""LenaOhm"",""name"":""Lena Ohm"",""id"":1339230187,""id_str"":""1339230187"",""indices"":[190,198]}],""urls"":[],""media"":[{""id"":1486767906801258500,""id_str"":""1486767906801258503"",""indices"":[199,222],""media_url"":""http://pbs.twimg.com/media/FKIPiLRXEAcdxKq.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FKIPiLRXEAcdxKq.jpg"",""url"":""https://t.co/r3YybCYfXU"",""display_url"":""pic.twitter.com/r3YybCYfXU"",""expanded_url"":""https://twitter.com/relichat/status/1488950351697002501/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""},""large"":{""w"":1600,""h"":900,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""}}}]}"
